subject,day,condition,choice_correct,confidence
sub41,1,predictable,True,2
sub41,1,predictable,True,2
sub41,1,unpredictable,False,4
sub41,1,predictable,True,5
sub01,2,predictable,True,7
sub01,2,predictable,True,5
sub01,2,unpredictable,False,2
sub01,2,predictable,True,5
sub01,2,unpredictable,True,1
sub01,2,unpredictable,True,1
sub01,2,unpredictable,True,1
sub01,2,predictable,True,7
sub01,2,unpredictable,False,3
sub01,2,predictable,True,6
sub01,2,unpredictable,True,1
sub01,2,predictable,True,7
sub01,2,predictable,False,1
sub01,2,unpredictable,True,1
sub01,2,unpredictable,True,1
sub01,2,predictable,True,4
sub02,2,predictable,True,4
sub02,2,unpredictable,True,3
sub02,2,unpredictable,False,1
sub02,2,unpredictable,False,1
sub02,2,predictable,False,3
sub02,2,unpredictable,True,3
sub02,2,predictable,True,7
sub02,2,predictable,False,4
sub02,2,unpredictable,True,3
sub02,2,unpredictable,False,5
sub02,2,predictable,True,7
sub02,2,predictable,True,2
sub02,2,predictable,True,5
sub02,2,unpredictable,True,3
sub02,2,unpredictable,False,1
sub02,2,predictable,True,7
sub03,2,unpredictable,False,1
sub03,2,predictable,True,7
sub03,2,unpredictable,True,6
sub03,2,unpredictable,True,3
sub03,2,predictable,True,6
sub03,2,unpredictable,False,3
sub03,2,predictable,True,7
sub03,2,predictable,True,7
sub03,2,unpredictable,False,4
sub03,2,unpredictable,False,2
sub03,2,predictable,True,7
sub03,2,predictable,True,7
sub03,2,unpredictable,False,4
sub03,2,predictable,True,6
sub03,2,predictable,True,7
sub03,2,unpredictable,True,3
sub04,2,unpredictable,False,3
sub04,2,unpredictable,True,2
sub04,2,predictable,False,2
sub04,2,unpredictable,False,2
sub04,2,unpredictable,True,3
sub04,2,predictable,True,4
sub04,2,predictable,True,6
sub04,2,unpredictable,False,2
sub04,2,unpredictable,True,4
sub04,2,predictable,True,2
sub04,2,predictable,True,3
sub04,2,unpredictable,False,3
sub04,2,predictable,True,5
sub04,2,predictable,True,4
sub04,2,predictable,False,4
sub04,2,unpredictable,False,2
sub05,2,predictable,True,7
sub05,2,unpredictable,False,2
sub05,2,unpredictable,False,3
sub05,2,predictable,False,4
sub05,2,predictable,True,6
sub05,2,unpredictable,False,4
sub05,2,unpredictable,False,5
sub05,2,unpredictable,True,2
sub05,2,unpredictable,False,5
sub05,2,unpredictable,False,2
sub05,2,predictable,True,7
sub05,2,predictable,False,2
sub05,2,predictable,False,2
sub05,2,predictable,True,7
sub05,2,unpredictable,True,2
sub05,2,predictable,False,5
sub06,2,predictable,True,7
sub06,2,predictable,True,6
sub06,2,predictable,False,1
sub06,2,predictable,False,1
sub06,2,predictable,False,2
sub06,2,predictable,True,2
sub06,2,unpredictable,False,4
sub06,2,unpredictable,True,4
sub06,2,unpredictable,True,3
sub06,2,unpredictable,False,2
sub06,2,unpredictable,True,2
sub06,2,unpredictable,False,3
sub06,2,unpredictable,False,2
sub06,2,predictable,True,6
sub06,2,predictable,True,7
sub06,2,unpredictable,False,1
sub07,2,unpredictable,True,5
sub07,2,predictable,False,6
sub07,2,predictable,True,7
sub07,2,unpredictable,True,4
sub07,2,predictable,True,6
sub07,2,predictable,True,3
sub07,2,predictable,True,6
sub07,2,predictable,True,7
sub07,2,unpredictable,True,2
sub07,2,unpredictable,True,5
sub07,2,unpredictable,False,3
sub07,2,predictable,False,2
sub07,2,unpredictable,False,4
sub07,2,predictable,True,6
sub07,2,unpredictable,True,2
sub07,2,unpredictable,False,3
sub08,2,predictable,False,2
sub08,2,unpredictable,False,4
sub08,2,unpredictable,True,1
sub08,2,unpredictable,False,2
sub08,2,unpredictable,False,2
sub08,2,predictable,False,2
sub08,2,predictable,True,6
sub08,2,unpredictable,False,2
sub08,2,predictable,False,2
sub08,2,predictable,True,7
sub08,2,unpredictable,False,5
sub08,2,unpredictable,False,2
sub08,2,predictable,False,2
sub08,2,predictable,False,3
sub08,2,predictable,True,5
sub08,2,unpredictable,False,1
sub09,2,predictable,True,7
sub09,2,predictable,True,7
sub09,2,unpredictable,True,3
sub09,2,unpredictable,False,1
sub09,2,predictable,True,7
sub09,2,unpredictable,True,1
sub09,2,unpredictable,True,1
sub09,2,predictable,True,7
sub09,2,unpredictable,True,1
sub09,2,predictable,True,7
sub09,2,predictable,True,7
sub09,2,unpredictable,True,1
sub09,2,unpredictable,False,1
sub09,2,predictable,True,7
sub09,2,predictable,True,7
sub09,2,unpredictable,False,4
sub10,2,predictable,False,3
sub10,2,predictable,True,6
sub10,2,unpredictable,False,2
sub10,2,unpredictable,True,3
sub10,2,predictable,True,6
sub10,2,unpredictable,False,2
sub10,2,unpredictable,True,1
sub10,2,predictable,True,7
sub10,2,unpredictable,False,3
sub10,2,unpredictable,True,3
sub10,2,predictable,True,7
sub10,2,unpredictable,False,1
sub10,2,predictable,True,7
sub10,2,predictable,True,3
sub10,2,predictable,True,6
sub10,2,unpredictable,False,5
sub11,2,unpredictable,True,4
sub11,2,unpredictable,False,5
sub11,2,predictable,True,7
sub11,2,predictable,True,5
sub11,2,unpredictable,False,1
sub11,2,predictable,True,7
sub11,2,predictable,False,4
sub11,2,unpredictable,False,4
sub11,2,predictable,False,3
sub11,2,predictable,True,1
sub11,2,unpredictable,False,4
sub11,2,unpredictable,False,3
sub11,2,unpredictable,False,3
sub11,2,predictable,False,2
sub11,2,predictable,False,3
sub11,2,unpredictable,False,2
sub12,2,predictable,True,3
sub12,2,unpredictable,True,3
sub12,2,predictable,False,2
sub12,2,unpredictable,False,5
sub12,2,predictable,True,4
sub12,2,predictable,False,3
sub12,2,unpredictable,False,3
sub12,2,predictable,False,3
sub12,2,predictable,False,3
sub12,2,predictable,True,1
sub12,2,unpredictable,False,3
sub12,2,unpredictable,False,4
sub12,2,unpredictable,False,2
sub12,2,unpredictable,False,3
sub12,2,unpredictable,False,1
sub12,2,predictable,False,3
sub13,2,predictable,False,5
sub13,2,predictable,True,4
sub13,2,predictable,True,4
sub13,2,unpredictable,False,4
sub13,2,predictable,False,4
sub13,2,unpredictable,True,2
sub13,2,unpredictable,False,3
sub13,2,unpredictable,True,4
sub13,2,unpredictable,False,3
sub13,2,predictable,True,7
sub13,2,unpredictable,True,4
sub13,2,unpredictable,True,2
sub13,2,unpredictable,True,4
sub13,2,predictable,True,5
sub13,2,predictable,True,6
sub13,2,predictable,False,4
sub14,2,predictable,False,2
sub14,2,unpredictable,False,5
sub14,2,unpredictable,True,5
sub14,2,predictable,False,4
sub14,2,predictable,True,2
sub14,2,predictable,False,3
sub14,2,predictable,True,5
sub14,2,unpredictable,False,4
sub14,2,unpredictable,False,3
sub14,2,unpredictable,True,2
sub14,2,predictable,False,3
sub14,2,predictable,True,3
sub14,2,unpredictable,False,1
sub14,2,unpredictable,True,3
sub14,2,unpredictable,True,2
sub14,2,predictable,True,7
sub15,2,unpredictable,False,2
sub15,2,unpredictable,True,3
sub15,2,predictable,True,4
sub15,2,unpredictable,False,2
sub15,2,unpredictable,False,3
sub15,2,predictable,True,7
sub15,2,predictable,False,3
sub15,2,predictable,False,2
sub15,2,unpredictable,True,2
sub15,2,predictable,True,4
sub15,2,unpredictable,False,2
sub15,2,predictable,True,7
sub15,2,unpredictable,False,2
sub15,2,unpredictable,False,1
sub15,2,predictable,False,2
sub15,2,predictable,True,7
sub16,2,unpredictable,True,2
sub16,2,unpredictable,True,1
sub16,2,unpredictable,False,2
sub16,2,unpredictable,False,1
sub16,2,unpredictable,True,1
sub16,2,predictable,False,1
sub16,2,unpredictable,False,1
sub16,2,predictable,True,7
sub16,2,predictable,True,7
sub16,2,unpredictable,True,2
sub16,2,predictable,True,6
sub16,2,predictable,True,6
sub16,2,predictable,True,5
sub16,2,predictable,True,7
sub16,2,unpredictable,False,1
sub16,2,predictable,True,3
sub17,2,unpredictable,False,3
sub17,2,unpredictable,True,3
sub17,2,unpredictable,False,3
sub17,2,unpredictable,False,3
sub17,2,predictable,True,7
sub17,2,predictable,True,3
sub17,2,predictable,False,3
sub17,2,predictable,False,3
sub17,2,unpredictable,False,3
sub17,2,predictable,False,3
sub17,2,predictable,False,3
sub17,2,unpredictable,False,3
sub17,2,unpredictable,False,2
sub17,2,predictable,False,3
sub17,2,unpredictable,False,3
sub17,2,predictable,False,3
sub18,2,predictable,True,7
sub18,2,predictable,True,7
sub18,2,unpredictable,True,5
sub18,2,unpredictable,True,5
sub18,2,predictable,True,7
sub18,2,predictable,True,7
sub18,2,unpredictable,False,1
sub18,2,unpredictable,False,4
sub18,2,predictable,True,7
sub18,2,predictable,True,7
sub18,2,predictable,True,5
sub18,2,unpredictable,True,5
sub18,2,unpredictable,True,1
sub18,2,unpredictable,False,6
sub18,2,predictable,False,2
sub18,2,unpredictable,True,1
sub19,2,predictable,False,2
sub19,2,unpredictable,False,2
sub19,2,unpredictable,True,4
sub19,2,unpredictable,False,1
sub19,2,predictable,True,7
sub19,2,predictable,True,7
sub19,2,predictable,True,7
sub19,2,predictable,True,7
sub19,2,predictable,False,3
sub19,2,unpredictable,False,2
sub19,2,unpredictable,False,3
sub19,2,predictable,True,4
sub19,2,predictable,False,2
sub19,2,unpredictable,True,3
sub19,2,unpredictable,False,3
sub19,2,unpredictable,False,5
sub20,2,unpredictable,True,3
sub20,2,predictable,True,7
sub20,2,unpredictable,True,5
sub20,2,predictable,True,7
sub20,2,predictable,True,6
sub20,2,predictable,True,7
sub20,2,unpredictable,False,3
sub20,2,unpredictable,False,4
sub20,2,unpredictable,False,4
sub20,2,predictable,False,5
sub20,2,unpredictable,False,2
sub20,2,unpredictable,False,2
sub20,2,unpredictable,False,3
sub20,2,predictable,True,6
sub20,2,predictable,True,7
sub20,2,predictable,True,7
sub21,2,predictable,True,6
sub21,2,unpredictable,True,2
sub21,2,unpredictable,True,2
sub21,2,unpredictable,True,2
sub21,2,predictable,True,7
sub21,2,predictable,True,7
sub21,2,unpredictable,False,1
sub21,2,predictable,True,7
sub21,2,predictable,True,7
sub21,2,predictable,True,7
sub21,2,predictable,True,7
sub21,2,unpredictable,True,5
sub21,2,predictable,True,7
sub21,2,unpredictable,True,4
sub21,2,unpredictable,True,2
sub21,2,unpredictable,False,3
sub22,2,predictable,False,3
sub22,2,unpredictable,True,4
sub22,2,predictable,False,4
sub22,2,predictable,False,3
sub22,2,predictable,True,7
sub22,2,unpredictable,False,3
sub22,2,predictable,True,7
sub22,2,unpredictable,False,4
sub22,2,unpredictable,False,3
sub22,2,predictable,False,1
sub22,2,predictable,True,3
sub22,2,unpredictable,True,4
sub22,2,predictable,False,5
sub22,2,unpredictable,True,2
sub22,2,unpredictable,False,4
sub22,2,unpredictable,False,3
sub23,2,predictable,True,3
sub23,2,unpredictable,True,3
sub23,2,predictable,False,4
sub23,2,predictable,True,5
sub23,2,unpredictable,True,4
sub23,2,unpredictable,False,2
sub23,2,predictable,True,5
sub23,2,unpredictable,True,4
sub23,2,predictable,False,3
sub23,2,unpredictable,True,3
sub23,2,unpredictable,False,2
sub23,2,unpredictable,True,1
sub23,2,predictable,True,7
sub23,2,predictable,False,3
sub23,2,unpredictable,False,3
sub23,2,predictable,True,7
sub24,2,unpredictable,False,4
sub24,2,predictable,True,7
sub24,2,predictable,True,3
sub24,2,unpredictable,False,4
sub24,2,predictable,True,7
sub24,2,predictable,False,3
sub24,2,unpredictable,False,1
sub24,2,predictable,False,2
sub24,2,predictable,False,4
sub24,2,unpredictable,False,4
sub24,2,predictable,True,2
sub24,2,predictable,False,1
sub24,2,unpredictable,False,1
sub24,2,unpredictable,False,1
sub24,2,unpredictable,False,3
sub24,2,unpredictable,False,2
sub25,2,predictable,False,1
sub25,2,unpredictable,False,4
sub25,2,unpredictable,False,2
sub25,2,predictable,False,1
sub25,2,predictable,True,7
sub25,2,unpredictable,False,1
sub25,2,unpredictable,True,4
sub25,2,predictable,True,2
sub25,2,unpredictable,False,2
sub25,2,predictable,False,2
sub25,2,unpredictable,True,1
sub25,2,predictable,True,4
sub25,2,predictable,False,4
sub25,2,predictable,False,2
sub25,2,unpredictable,False,2
sub25,2,unpredictable,False,1
sub26,2,unpredictable,False,3
sub26,2,predictable,True,7
sub26,2,unpredictable,False,2
sub26,2,predictable,True,7
sub26,2,predictable,False,2
sub26,2,unpredictable,False,2
sub26,2,unpredictable,False,4
sub26,2,predictable,True,6
sub26,2,predictable,False,4
sub26,2,unpredictable,False,5
sub26,2,predictable,True,4
sub26,2,unpredictable,False,4
sub26,2,predictable,False,2
sub26,2,unpredictable,True,3
sub26,2,unpredictable,False,7
sub26,2,predictable,True,7
sub27,2,predictable,True,4
sub27,2,unpredictable,False,1
sub27,2,unpredictable,True,2
sub27,2,unpredictable,False,1
sub27,2,predictable,True,2
sub27,2,predictable,True,7
sub27,2,predictable,True,5
sub27,2,unpredictable,False,1
sub27,2,unpredictable,False,2
sub27,2,predictable,True,7
sub27,2,predictable,True,5
sub27,2,predictable,True,7
sub27,2,unpredictable,True,1
sub27,2,unpredictable,False,1
sub27,2,unpredictable,False,1
sub27,2,predictable,True,3
sub28,2,predictable,True,7
sub28,2,unpredictable,False,2
sub28,2,unpredictable,False,2
sub28,2,unpredictable,False,4
sub28,2,predictable,True,7
sub28,2,unpredictable,False,1
sub28,2,predictable,True,7
sub28,2,unpredictable,False,2
sub28,2,unpredictable,True,3
sub28,2,unpredictable,False,3
sub28,2,predictable,True,7
sub28,2,predictable,True,7
sub28,2,unpredictable,False,1
sub28,2,predictable,True,7
sub28,2,predictable,True,7
sub28,2,predictable,True,5
sub29,2,predictable,False,1
sub29,2,unpredictable,False,5
sub29,2,unpredictable,False,5
sub29,2,predictable,True,6
sub29,2,predictable,True,5
sub29,2,predictable,False,4
sub29,2,predictable,True,7
sub29,2,unpredictable,False,3
sub29,2,unpredictable,True,3
sub29,2,unpredictable,False,4
sub29,2,predictable,True,7
sub29,2,predictable,False,3
sub29,2,unpredictable,False,3
sub29,2,unpredictable,False,2
sub29,2,predictable,False,1
sub29,2,unpredictable,False,3
sub30,2,predictable,True,2
sub30,2,unpredictable,False,2
sub30,2,unpredictable,True,2
sub30,2,predictable,False,1
sub30,2,predictable,False,2
sub30,2,unpredictable,False,2
sub30,2,predictable,True,2
sub30,2,predictable,False,2
sub30,2,unpredictable,True,2
sub30,2,predictable,False,2
sub30,2,predictable,False,1
sub30,2,unpredictable,True,2
sub30,2,unpredictable,False,2
sub30,2,predictable,True,2
sub30,2,unpredictable,False,2
sub30,2,unpredictable,False,2
sub31,2,predictable,False,1
sub31,2,unpredictable,False,1
sub31,2,unpredictable,True,1
sub31,2,unpredictable,False,1
sub31,2,predictable,False,1
sub31,2,unpredictable,False,1
sub31,2,predictable,False,1
sub31,2,predictable,True,5
sub31,2,predictable,False,1
sub31,2,predictable,False,1
sub31,2,unpredictable,True,1
sub31,2,predictable,False,1
sub31,2,unpredictable,False,1
sub31,2,unpredictable,False,1
sub31,2,unpredictable,False,1
sub31,2,predictable,False,1
sub32,2,predictable,False,1
sub32,2,unpredictable,False,1
sub32,2,unpredictable,False,4
sub32,2,unpredictable,True,1
sub32,2,predictable,False,7
sub32,2,unpredictable,False,5
sub32,2,predictable,True,2
sub32,2,predictable,False,5
sub32,2,unpredictable,False,2
sub32,2,predictable,True,2
sub32,2,unpredictable,True,1
sub32,2,predictable,True,4
sub32,2,unpredictable,False,3
sub32,2,predictable,False,1
sub32,2,unpredictable,False,2
sub32,2,predictable,True,2
sub33,2,predictable,True,3
sub33,2,unpredictable,False,4
sub33,2,unpredictable,True,3
sub33,2,predictable,False,3
sub33,2,predictable,True,7
sub33,2,predictable,False,3
sub33,2,unpredictable,False,4
sub33,2,predictable,False,2
sub33,2,unpredictable,False,3
sub33,2,predictable,False,3
sub33,2,unpredictable,False,5
sub33,2,unpredictable,False,3
sub33,2,predictable,True,1
sub33,2,predictable,True,2
sub33,2,unpredictable,False,2
sub33,2,unpredictable,False,4
sub34,2,unpredictable,False,4
sub34,2,unpredictable,False,2
sub34,2,predictable,True,7
sub34,2,unpredictable,False,3
sub34,2,unpredictable,False,3
sub34,2,unpredictable,False,4
sub34,2,predictable,True,3
sub34,2,predictable,False,2
sub34,2,unpredictable,False,3
sub34,2,predictable,True,5
sub34,2,predictable,True,2
sub34,2,unpredictable,False,1
sub34,2,predictable,False,3
sub34,2,predictable,False,4
sub34,2,predictable,True,5
sub34,2,unpredictable,False,1
sub35,2,predictable,True,2
sub35,2,unpredictable,True,1
sub35,2,predictable,True,2
sub35,2,unpredictable,False,2
sub35,2,predictable,False,1
sub35,2,unpredictable,False,1
sub35,2,unpredictable,True,2
sub35,2,predictable,True,2
sub35,2,predictable,False,2
sub35,2,unpredictable,True,1
sub35,2,unpredictable,False,2
sub35,2,predictable,False,2
sub35,2,unpredictable,False,2
sub35,2,predictable,True,3
sub35,2,predictable,False,1
sub35,2,unpredictable,True,1
sub36,2,predictable,True,7
sub36,2,predictable,True,7
sub36,2,unpredictable,False,3
sub36,2,unpredictable,False,5
sub36,2,predictable,False,6
sub36,2,predictable,True,6
sub36,2,predictable,True,7
sub36,2,predictable,True,7
sub36,2,unpredictable,False,4
sub36,2,unpredictable,False,4
sub36,2,predictable,True,3
sub36,2,unpredictable,True,4
sub36,2,unpredictable,True,3
sub36,2,unpredictable,True,3
sub36,2,predictable,True,7
sub36,2,unpredictable,True,5
sub37,2,unpredictable,False,7
sub37,2,unpredictable,True,3
sub37,2,unpredictable,False,5
sub37,2,unpredictable,False,5
sub37,2,unpredictable,False,4
sub37,2,predictable,False,4
sub37,2,predictable,False,5
sub37,2,predictable,True,5
sub37,2,unpredictable,False,4
sub37,2,predictable,True,3
sub37,2,predictable,True,4
sub37,2,unpredictable,False,5
sub37,2,predictable,False,6
sub37,2,unpredictable,False,3
sub37,2,predictable,False,4
sub37,2,predictable,False,1
sub38,2,predictable,True,6
sub38,2,unpredictable,True,4
sub38,2,predictable,False,5
sub38,2,predictable,False,7
sub38,2,predictable,False,4
sub38,2,unpredictable,False,5
sub38,2,unpredictable,False,3
sub38,2,unpredictable,False,5
sub38,2,predictable,True,7
sub38,2,unpredictable,False,4
sub38,2,predictable,False,3
sub38,2,predictable,False,5
sub38,2,unpredictable,False,2
sub38,2,unpredictable,False,4
sub38,2,unpredictable,False,3
sub38,2,predictable,False,5
sub39,2,predictable,False,3
sub39,2,predictable,False,3
sub39,2,unpredictable,False,3
sub39,2,predictable,True,3
sub39,2,predictable,False,3
sub39,2,predictable,False,3
sub39,2,unpredictable,False,3
sub39,2,predictable,False,3
sub39,2,predictable,False,3
sub39,2,unpredictable,False,3
sub39,2,unpredictable,False,3
sub39,2,predictable,False,3
sub39,2,unpredictable,True,3
sub39,2,unpredictable,False,3
sub39,2,unpredictable,False,3
sub39,2,unpredictable,False,3
sub40,2,predictable,True,6
sub40,2,predictable,True,1
sub40,2,predictable,True,2
sub40,2,unpredictable,False,2
sub40,2,unpredictable,False,1
sub40,2,predictable,True,1
sub40,2,unpredictable,False,1
sub40,2,predictable,True,7
sub40,2,predictable,True,1
sub40,2,unpredictable,False,3
sub40,2,predictable,False,2
sub40,2,unpredictable,False,2
sub40,2,predictable,False,2
sub40,2,unpredictable,False,4
sub40,2,unpredictable,False,2
sub40,2,unpredictable,True,3
sub41,2,predictable,True,6
sub41,2,predictable,True,7
sub41,2,unpredictable,False,2
sub41,2,unpredictable,False,2
sub41,2,predictable,True,4
sub41,2,predictable,True,6
sub41,2,predictable,False,2
sub41,2,unpredictable,True,3
sub41,2,unpredictable,True,3
sub41,2,unpredictable,False,3
sub41,2,predictable,True,4
sub41,2,predictable,False,2
sub41,2,unpredictable,False,2
