subject,day,condition,choice_correct,confidence
sub41,2,unpredictable,False,2
sub41,2,predictable,True,3
sub41,2,unpredictable,True,2
sub01,3,unpredictable,True,1
sub01,3,predictable,True,1
sub01,3,unpredictable,True,1
sub01,3,predictable,True,7
sub01,3,unpredictable,True,1
sub01,3,unpredictable,False,2
sub01,3,unpredictable,False,2
sub01,3,predictable,True,7
sub01,3,predictable,True,4
sub01,3,unpredictable,True,2
sub01,3,predictable,False,7
sub01,3,unpredictable,False,1
sub01,3,unpredictable,False,1
sub01,3,predictable,True,5
sub01,3,predictable,True,7
sub01,3,predictable,True,7
sub02,3,predictable,True,7
sub02,3,unpredictable,True,1
sub02,3,unpredictable,False,1
sub02,3,unpredictable,True,1
sub02,3,predictable,False,1
sub02,3,predictable,True,5
sub02,3,unpredictable,False,2
sub02,3,predictable,True,2
sub02,3,predictable,True,7
sub02,3,predictable,True,7
sub02,3,unpredictable,False,2
sub02,3,unpredictable,False,2
sub02,3,predictable,True,2
sub02,3,unpredictable,False,3
sub02,3,predictable,True,7
sub02,3,unpredictable,False,5
sub03,3,predictable,True,7
sub03,3,predictable,True,7
sub03,3,unpredictable,False,3
sub03,3,unpredictable,True,2
sub03,3,predictable,True,7
sub03,3,unpredictable,True,1
sub03,3,unpredictable,True,1
sub03,3,unpredictable,False,3
sub03,3,predictable,True,7
sub03,3,predictable,True,7
sub03,3,unpredictable,True,4
sub03,3,predictable,True,7
sub03,3,unpredictable,True,3
sub03,3,predictable,True,7
sub03,3,unpredictable,True,4
sub03,3,predictable,False,4
sub04,3,unpredictable,True,2
sub04,3,unpredictable,False,2
sub04,3,unpredictable,False,2
sub04,3,predictable,True,7
sub04,3,predictable,True,6
sub04,3,unpredictable,True,2
sub04,3,unpredictable,True,2
sub04,3,unpredictable,True,2
sub04,3,predictable,True,7
sub04,3,predictable,True,6
sub04,3,predictable,True,6
sub04,3,unpredictable,True,3
sub04,3,predictable,True,7
sub04,3,unpredictable,False,2
sub04,3,predictable,True,6
sub04,3,predictable,True,6
sub05,3,predictable,True,7
sub05,3,predictable,True,2
sub05,3,unpredictable,False,2
sub05,3,unpredictable,False,4
sub05,3,predictable,False,3
sub05,3,predictable,True,7
sub05,3,predictable,True,6
sub05,3,unpredictable,True,3
sub05,3,predictable,True,6
sub05,3,unpredictable,False,5
sub05,3,unpredictable,False,3
sub05,3,predictable,False,2
sub05,3,unpredictable,False,2
sub05,3,unpredictable,True,2
sub05,3,unpredictable,False,3
sub05,3,predictable,True,7
sub06,3,predictable,True,5
sub06,3,unpredictable,True,2
sub06,3,unpredictable,True,2
sub06,3,unpredictable,False,1
sub06,3,predictable,True,6
sub06,3,unpredictable,True,2
sub06,3,predictable,True,7
sub06,3,predictable,True,7
sub06,3,unpredictable,False,3
sub06,3,unpredictable,False,3
sub06,3,predictable,True,6
sub06,3,predictable,False,1
sub06,3,unpredictable,False,2
sub06,3,unpredictable,False,2
sub06,3,predictable,True,7
sub06,3,predictable,True,7
sub07,3,unpredictable,False,1
sub07,3,unpredictable,True,4
sub07,3,predictable,True,5
sub07,3,predictable,True,6
sub07,3,predictable,True,7
sub07,3,predictable,True,7
sub07,3,predictable,True,6
sub07,3,predictable,False,1
sub07,3,unpredictable,False,2
sub07,3,predictable,True,7
sub07,3,unpredictable,False,2
sub07,3,unpredictable,False,3
sub07,3,unpredictable,False,1
sub07,3,unpredictable,False,4
sub07,3,predictable,True,7
sub07,3,unpredictable,False,2
sub08,3,predictable,True,6
sub08,3,unpredictable,False,4
sub08,3,unpredictable,True,3
sub08,3,predictable,True,4
sub08,3,predictable,True,3
sub08,3,predictable,False,3
sub08,3,unpredictable,False,3
sub08,3,predictable,True,5
sub08,3,unpredictable,True,3
sub08,3,unpredictable,True,2
sub08,3,predictable,True,7
sub08,3,unpredictable,False,4
sub08,3,predictable,True,5
sub08,3,unpredictable,True,3
sub08,3,predictable,False,2
sub08,3,unpredictable,False,1
sub09,3,predictable,True,7
sub09,3,predictable,True,7
sub09,3,unpredictable,True,2
sub09,3,unpredictable,True,4
sub09,3,unpredictable,True,2
sub09,3,predictable,True,6
sub09,3,unpredictable,True,1
sub09,3,unpredictable,False,3
sub09,3,predictable,True,7
sub09,3,predictable,True,7
sub09,3,predictable,True,7
sub09,3,unpredictable,False,2
sub09,3,predictable,True,1
sub09,3,unpredictable,False,1
sub09,3,predictable,True,7
sub09,3,unpredictable,False,1
sub10,3,unpredictable,True,1
sub10,3,predictable,True,7
sub10,3,predictable,True,7
sub10,3,predictable,True,7
sub10,3,unpredictable,False,2
sub10,3,unpredictable,False,1
sub10,3,predictable,True,6
sub10,3,unpredictable,False,1
sub10,3,unpredictable,False,1
sub10,3,predictable,True,7
sub10,3,unpredictable,False,1
sub10,3,unpredictable,False,1
sub10,3,unpredictable,True,1
sub10,3,predictable,True,7
sub10,3,predictable,True,7
sub10,3,predictable,True,7
sub11,3,unpredictable,False,4
sub11,3,unpredictable,False,2
sub11,3,unpredictable,False,3
sub11,3,predictable,True,4
sub11,3,unpredictable,True,4
sub11,3,unpredictable,True,3
sub11,3,predictable,False,4
sub11,3,predictable,True,4
sub11,3,predictable,True,3
sub11,3,unpredictable,False,3
sub11,3,predictable,False,3
sub11,3,unpredictable,True,3
sub11,3,predictable,True,7
sub11,3,predictable,False,3
sub11,3,unpredictable,False,2
sub11,3,predictable,False,3
sub12,3,predictable,False,2
sub12,3,unpredictable,True,4
sub12,3,predictable,False,4
sub12,3,unpredictable,False,2
sub12,3,predictable,True,7
sub12,3,predictable,False,2
sub12,3,predictable,True,7
sub12,3,predictable,False,2
sub12,3,unpredictable,False,1
sub12,3,predictable,True,4
sub12,3,unpredictable,False,3
sub12,3,unpredictable,False,2
sub12,3,predictable,True,3
sub12,3,unpredictable,False,4
sub12,3,unpredictable,False,3
sub12,3,unpredictable,False,3
sub13,3,predictable,False,3
sub13,3,unpredictable,True,2
sub13,3,predictable,False,3
sub13,3,unpredictable,False,3
sub13,3,predictable,True,7
sub13,3,predictable,True,4
sub13,3,unpredictable,True,3
sub13,3,predictable,False,2
sub13,3,unpredictable,False,3
sub13,3,unpredictable,False,2
sub13,3,unpredictable,False,3
sub13,3,unpredictable,True,3
sub13,3,predictable,True,5
sub13,3,predictable,True,6
sub13,3,unpredictable,False,3
sub13,3,predictable,False,2
sub14,3,predictable,True,4
sub14,3,predictable,False,6
sub14,3,unpredictable,True,5
sub14,3,predictable,False,3
sub14,3,predictable,True,7
sub14,3,predictable,False,3
sub14,3,unpredictable,False,5
sub14,3,predictable,True,4
sub14,3,predictable,True,6
sub14,3,unpredictable,False,4
sub14,3,unpredictable,True,2
sub14,3,unpredictable,False,4
sub14,3,predictable,False,1
sub14,3,unpredictable,True,4
sub14,3,unpredictable,True,2
sub14,3,unpredictable,False,3
sub15,3,unpredictable,False,2
sub15,3,unpredictable,False,3
sub15,3,predictable,False,3
sub15,3,unpredictable,True,4
sub15,3,predictable,False,2
sub15,3,predictable,True,7
sub15,3,unpredictable,False,1
sub15,3,predictable,True,7
sub15,3,unpredictable,False,3
sub15,3,unpredictable,True,4
sub15,3,unpredictable,True,3
sub15,3,predictable,False,1
sub15,3,predictable,True,7
sub15,3,unpredictable,False,4
sub15,3,predictable,True,7
sub15,3,predictable,True,6
sub16,3,predictable,True,3
sub16,3,unpredictable,True,1
sub16,3,predictable,True,5
sub16,3,predictable,True,7
sub16,3,predictable,True,6
sub16,3,unpredictable,True,5
sub16,3,predictable,True,7
sub16,3,predictable,True,7
sub16,3,predictable,True,7
sub16,3,unpredictable,False,1
sub16,3,predictable,True,7
sub16,3,unpredictable,False,1
sub16,3,unpredictable,False,2
sub16,3,unpredictable,False,3
sub16,3,unpredictable,False,2
sub16,3,unpredictable,True,2
sub17,3,predictable,True,7
sub17,3,predictable,False,3
sub17,3,unpredictable,False,4
sub17,3,unpredictable,True,2
sub17,3,predictable,True,7
sub17,3,unpredictable,False,2
sub17,3,unpredictable,False,2
sub17,3,unpredictable,False,2
sub17,3,unpredictable,False,3
sub17,3,predictable,True,3
sub17,3,predictable,False,2
sub17,3,predictable,True,5
sub17,3,unpredictable,False,4
sub17,3,predictable,False,2
sub17,3,predictable,True,3
sub17,3,unpredictable,False,3
sub18,3,unpredictable,False,3
sub18,3,predictable,True,7
sub18,3,unpredictable,False,3
sub18,3,predictable,True,7
sub18,3,predictable,True,5
sub18,3,unpredictable,True,1
sub18,3,unpredictable,False,4
sub18,3,unpredictable,False,1
sub18,3,unpredictable,False,4
sub18,3,predictable,False,6
sub18,3,predictable,True,7
sub18,3,predictable,True,7
sub18,3,predictable,True,7
sub18,3,unpredictable,True,5
sub18,3,unpredictable,False,4
sub18,3,predictable,False,6
sub19,3,predictable,True,7
sub19,3,predictable,True,7
sub19,3,unpredictable,True,5
sub19,3,unpredictable,False,2
sub19,3,predictable,True,7
sub19,3,unpredictable,False,5
sub19,3,predictable,True,7
sub19,3,predictable,True,7
sub19,3,unpredictable,False,1
sub19,3,unpredictable,False,4
sub19,3,predictable,True,7
sub19,3,predictable,True,7
sub19,3,unpredictable,False,3
sub19,3,unpredictable,False,2
sub19,3,unpredictable,True,2
sub19,3,predictable,True,7
sub20,3,predictable,True,5
sub20,3,unpredictable,True,4
sub20,3,predictable,True,7
sub20,3,unpredictable,False,4
sub20,3,unpredictable,False,3
sub20,3,predictable,True,7
sub20,3,predictable,True,5
sub20,3,unpredictable,False,5
sub20,3,predictable,True,7
sub20,3,unpredictable,False,3
sub20,3,predictable,True,7
sub20,3,unpredictable,True,3
sub20,3,unpredictable,True,3
sub20,3,unpredictable,True,4
sub20,3,predictable,True,5
sub20,3,predictable,True,7
sub21,3,unpredictable,False,1
sub21,3,predictable,True,6
sub21,3,predictable,True,7
sub21,3,unpredictable,False,1
sub21,3,predictable,True,7
sub21,3,unpredictable,False,1
sub21,3,predictable,True,7
sub21,3,unpredictable,True,1
sub21,3,predictable,True,5
sub21,3,predictable,True,7
sub21,3,unpredictable,True,1
sub21,3,unpredictable,False,1
sub21,3,predictable,True,7
sub21,3,predictable,True,6
sub21,3,unpredictable,True,1
sub21,3,unpredictable,True,1
sub22,3,unpredictable,True,5
sub22,3,unpredictable,False,3
sub22,3,predictable,True,7
sub22,3,unpredictable,False,2
sub22,3,unpredictable,False,1
sub22,3,predictable,True,7
sub22,3,predictable,True,6
sub22,3,predictable,True,7
sub22,3,predictable,True,7
sub22,3,unpredictable,False,3
sub22,3,unpredictable,False,3
sub22,3,predictable,True,5
sub22,3,predictable,True,2
sub22,3,unpredictable,False,3
sub22,3,predictable,True,6
sub22,3,unpredictable,False,3
sub23,3,unpredictable,False,4
sub23,3,unpredictable,False,2
sub23,3,unpredictable,False,2
sub23,3,unpredictable,False,2
sub23,3,unpredictable,False,2
sub23,3,unpredictable,False,3
sub23,3,unpredictable,False,3
sub23,3,predictable,True,4
sub23,3,unpredictable,False,2
sub23,3,predictable,True,7
sub23,3,predictable,True,6
sub23,3,predictable,True,7
sub23,3,predictable,True,7
sub23,3,predictable,True,5
sub23,3,predictable,True,7
sub23,3,predictable,True,6
sub24,3,predictable,True,6
sub24,3,unpredictable,False,1
sub24,3,predictable,True,5
sub24,3,predictable,True,7
sub24,3,unpredictable,False,2
sub24,3,unpredictable,False,2
sub24,3,predictable,False,3
sub24,3,predictable,True,6
sub24,3,unpredictable,True,2
sub24,3,unpredictable,False,1
sub24,3,unpredictable,False,1
sub24,3,unpredictable,True,2
sub24,3,unpredictable,True,2
sub24,3,predictable,True,6
sub24,3,predictable,True,7
sub24,3,predictable,True,3
sub25,3,unpredictable,True,1
sub25,3,predictable,False,3
sub25,3,unpredictable,True,4
sub25,3,unpredictable,False,1
sub25,3,predictable,True,1
sub25,3,unpredictable,False,1
sub25,3,unpredictable,False,1
sub25,3,predictable,True,7
sub25,3,predictable,True,7
sub25,3,predictable,False,3
sub25,3,predictable,True,7
sub25,3,unpredictable,False,3
sub25,3,predictable,True,7
sub25,3,unpredictable,True,1
sub25,3,predictable,False,1
sub25,3,unpredictable,False,1
sub26,3,unpredictable,True,3
sub26,3,predictable,True,7
sub26,3,predictable,True,7
sub26,3,predictable,True,7
sub26,3,unpredictable,False,2
sub26,3,unpredictable,False,2
sub26,3,unpredictable,False,3
sub26,3,unpredictable,False,3
sub26,3,predictable,True,7
sub26,3,predictable,True,7
sub26,3,unpredictable,True,4
sub26,3,predictable,True,7
sub26,3,unpredictable,True,4
sub26,3,predictable,True,7
sub26,3,predictable,True,7
sub26,3,unpredictable,True,2
sub27,3,predictable,True,6
sub27,3,unpredictable,False,1
sub27,3,predictable,True,6
sub27,3,unpredictable,False,1
sub27,3,predictable,True,6
sub27,3,predictable,True,7
sub27,3,predictable,True,6
sub27,3,unpredictable,True,1
sub27,3,unpredictable,True,1
sub27,3,predictable,True,5
sub27,3,unpredictable,False,1
sub27,3,unpredictable,True,2
sub27,3,unpredictable,False,1
sub27,3,predictable,True,7
sub27,3,predictable,True,6
sub27,3,unpredictable,False,1
sub28,3,predictable,True,7
sub28,3,unpredictable,True,1
sub28,3,unpredictable,False,1
sub28,3,unpredictable,True,2
sub28,3,predictable,True,7
sub28,3,predictable,True,7
sub28,3,unpredictable,False,2
sub28,3,unpredictable,False,1
sub28,3,unpredictable,True,3
sub28,3,predictable,True,7
sub28,3,unpredictable,False,2
sub28,3,predictable,True,6
sub28,3,unpredictable,True,3
sub28,3,predictable,True,7
sub28,3,predictable,True,7
sub28,3,predictable,True,7
sub29,3,unpredictable,False,1
sub29,3,unpredictable,False,2
sub29,3,predictable,True,5
sub29,3,unpredictable,False,3
sub29,3,predictable,True,1
sub29,3,unpredictable,False,1
sub29,3,predictable,True,7
sub29,3,unpredictable,True,2
sub29,3,predictable,False,2
sub29,3,predictable,False,5
sub29,3,predictable,False,4
sub29,3,unpredictable,False,2
sub29,3,predictable,True,6
sub29,3,predictable,False,4
sub29,3,unpredictable,True,1
sub29,3,unpredictable,False,2
sub30,3,unpredictable,False,2
sub30,3,unpredictable,False,2
sub30,3,predictable,False,2
sub30,3,predictable,True,3
sub30,3,unpredictable,False,2
sub30,3,unpredictable,False,2
sub30,3,predictable,True,2
sub30,3,unpredictable,False,3
sub30,3,unpredictable,False,3
sub30,3,unpredictable,False,3
sub30,3,predictable,True,2
sub30,3,predictable,True,2
sub30,3,predictable,False,2
sub30,3,unpredictable,False,3
sub30,3,predictable,False,2
sub30,3,predictable,True,3
sub31,3,unpredictable,True,1
sub31,3,unpredictable,False,1
sub31,3,predictable,False,1
sub31,3,predictable,True,7
sub31,3,unpredictable,False,1
sub31,3,predictable,False,1
sub31,3,predictable,False,2
sub31,3,predictable,True,2
sub31,3,unpredictable,False,1
sub31,3,predictable,True,1
sub31,3,unpredictable,True,1
sub31,3,predictable,False,1
sub31,3,unpredictable,False,1
sub31,3,unpredictable,True,1
sub31,3,predictable,True,1
sub31,3,unpredictable,False,1
sub32,3,predictable,True,7
sub32,3,unpredictable,False,3
sub32,3,unpredictable,False,3
sub32,3,unpredictable,False,3
sub32,3,unpredictable,False,1
sub32,3,unpredictable,False,1
sub32,3,predictable,True,4
sub32,3,predictable,True,6
sub32,3,unpredictable,True,5
sub32,3,predictable,True,7
sub32,3,predictable,True,6
sub32,3,unpredictable,True,2
sub32,3,predictable,True,7
sub32,3,predictable,True,4
sub32,3,unpredictable,False,2
sub32,3,predictable,True,2
sub33,3,predictable,False,2
sub33,3,predictable,False,4
sub33,3,predictable,True,7
sub33,3,predictable,True,7
sub33,3,unpredictable,False,3
sub33,3,unpredictable,False,4
sub33,3,unpredictable,False,2
sub33,3,unpredictable,False,5
sub33,3,predictable,False,3
sub33,3,predictable,True,2
sub33,3,unpredictable,False,1
sub33,3,unpredictable,False,3
sub33,3,predictable,False,6
sub33,3,unpredictable,True,3
sub33,3,unpredictable,False,3
sub33,3,predictable,False,6
sub34,3,unpredictable,False,2
sub34,3,unpredictable,False,3
sub34,3,unpredictable,True,2
sub34,3,unpredictable,True,2
sub34,3,unpredictable,False,1
sub34,3,predictable,False,3
sub34,3,predictable,True,4
sub34,3,unpredictable,True,2
sub34,3,unpredictable,True,3
sub34,3,predictable,True,4
sub34,3,predictable,True,4
sub34,3,unpredictable,True,3
sub34,3,predictable,False,3
sub34,3,predictable,True,7
sub34,3,predictable,True,6
sub34,3,predictable,True,5
sub35,3,predictable,False,3
sub35,3,unpredictable,True,3
sub35,3,predictable,False,4
sub35,3,unpredictable,True,3
sub35,3,predictable,True,2
sub35,3,predictable,True,7
sub35,3,unpredictable,False,2
sub35,3,unpredictable,False,1
sub35,3,predictable,True,1
sub35,3,predictable,True,6
sub35,3,unpredictable,False,1
sub35,3,unpredictable,False,2
sub35,3,unpredictable,False,2
sub35,3,predictable,False,2
sub35,3,predictable,True,5
sub35,3,unpredictable,False,2
sub36,3,predictable,True,7
sub36,3,unpredictable,False,3
sub36,3,unpredictable,False,5
sub36,3,unpredictable,False,5
sub36,3,predictable,True,7
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub36,3,predictable,False,5
sub36,3,predictable,True,6
sub36,3,predictable,True,4
sub36,3,unpredictable,False,4
sub36,3,unpredictable,True,4
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub37,3,unpredictable,False,4
sub37,3,predictable,True,5
sub37,3,predictable,True,7
sub37,3,predictable,True,5
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,3
sub37,3,predictable,True,2
sub37,3,unpredictable,False,4
sub37,3,predictable,False,3
sub37,3,predictable,False,4
sub37,3,unpredictable,False,3
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,3
sub37,3,predictable,False,4
sub37,3,predictable,False,3
sub38,3,unpredictable,True,4
sub38,3,predictable,True,7
sub38,3,predictable,False,3
sub38,3,predictable,True,6
sub38,3,predictable,False,6
sub38,3,predictable,True,5
sub38,3,unpredictable,False,3
sub38,3,predictable,False,1
sub38,3,unpredictable,False,5
sub38,3,predictable,True,5
sub38,3,unpredictable,True,4
sub38,3,unpredictable,False,1
sub38,3,unpredictable,False,5
sub38,3,predictable,False,3
sub38,3,unpredictable,True,5
sub38,3,unpredictable,False,4
sub39,3,unpredictable,False,3
sub39,3,unpredictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,True,3
sub39,3,unpredictable,False,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,True,3
sub39,3,unpredictable,True,3
sub39,3,predictable,False,3
sub39,3,predictable,True,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,False,3
sub39,3,unpredictable,False,3
sub40,3,predictable,False,1
sub40,3,unpredictable,False,1
sub40,3,unpredictable,True,2
sub40,3,predictable,True,6
sub40,3,predictable,True,3
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub40,3,unpredictable,False,1
sub40,3,predictable,True,6
sub40,3,unpredictable,True,2
sub40,3,predictable,False,1
sub40,3,unpredictable,True,1
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub41,3,predictable,True,7
sub41,3,predictable,True,6
sub41,3,unpredictable,False,4
sub41,3,predictable,True,7
sub41,3,unpredictable,False,3
sub41,3,predictable,True,7
sub41,3,unpredictable,False,2
sub41,3,predictable,True,7
sub41,3,unpredictable,True,3
sub41,3,unpredictable,True,3
sub41,3,predictable,False,1
sub41,3,unpredictable,True,2
sub41,3,unpredictable,False,2
sub41,3,predictable,True,7
sub41,3,predictable,True,7
sub41,3,unpredictable,True,3
